//1	2	0	1	1	0	0.0	0
//Energy[eV]	XS[cm2]
11.24	1.54E-15
11.25	1.54E-15
11.26	1.54E-15
11.27	1.54E-15
11.28	1.54E-15
11.29	1.54E-15
11.3	1.54E-15
11.31	1.54E-15
11.32	1.54E-15
11.33	1.54E-15
11.34	1.54E-15
11.35	1.54E-15
11.36	1.54E-15
11.37	1.54E-15
11.38	1.54E-15
11.39	1.54E-15
11.4	1.54E-15
11.41	1.54E-15
11.42	1.54E-15
11.43	1.54E-15
11.44	1.54E-15
11.45	1.54E-15
11.46	1.54E-15
11.47	1.54E-15
11.48	1.54E-15
11.49	1.54E-15
11.5	1.54E-15
11.51	1.54E-15
11.52	1.54E-15
11.53	1.54E-15
11.54	1.54E-15
11.55	1.54E-15
11.56	1.54E-15
11.57	1.54E-15
11.58	1.54E-15
11.59	1.54E-15
11.6	1.54E-15
11.61	1.54E-15
11.62	1.54E-15
11.63	1.54E-15
11.64	1.54E-15
11.65	1.54E-15
11.66	1.54E-15
11.67	1.54E-15
11.68	1.54E-15
11.69	1.54E-15
11.7	1.54E-15
11.71	1.54E-15
11.72	1.54E-15
11.73	1.54E-15
11.74	1.54E-15
11.75	1.54E-15
11.76	1.54E-15
11.77	1.54E-15
11.78	1.54E-15
11.79	1.53E-15
11.8	1.53E-15
11.81	1.53E-15
11.82	1.53E-15
11.83	1.53E-15
11.84	1.53E-15
11.85	1.53E-15
11.86	1.53E-15
11.87	1.53E-15
11.88	1.53E-15
11.89	1.53E-15
11.9	1.53E-15
11.91	1.53E-15
11.92	1.53E-15
11.93	1.53E-15
11.94	1.53E-15
11.95	1.53E-15
11.96	1.53E-15
11.97	1.53E-15
11.98	1.53E-15
11.99	1.53E-15
12	1.53E-15
12.01	1.53E-15
12.02	1.53E-15
12.03	1.53E-15
12.04	1.53E-15
12.05	1.53E-15
12.06	1.53E-15
12.07	1.53E-15
12.08	1.53E-15
12.09	1.53E-15
12.1	1.53E-15
12.11	1.53E-15
12.12	1.53E-15
12.13	1.53E-15
12.14	1.53E-15
12.15	1.53E-15
12.16	1.53E-15
12.17	1.53E-15
12.18	1.53E-15
12.19	1.53E-15
12.2	1.53E-15
12.21	1.53E-15
12.22	1.53E-15
12.23	1.53E-15
12.24	1.53E-15
12.25	1.53E-15
12.26	1.53E-15
12.27	1.53E-15
12.28	1.52E-15
12.29	1.52E-15
12.3	1.52E-15
12.31	1.52E-15
12.32	1.52E-15
12.33	1.52E-15
12.34	1.52E-15
12.35	1.52E-15
12.36	1.52E-15
12.37	1.52E-15
12.38	1.52E-15
12.39	1.52E-15
12.4	1.52E-15
12.41	1.52E-15
12.42	1.52E-15
12.43	1.52E-15
12.44	1.52E-15
12.45	1.52E-15
12.46	1.52E-15
12.47	1.52E-15
12.48	1.52E-15
12.49	1.52E-15
12.5	1.52E-15
12.51	1.52E-15
12.52	1.52E-15
12.53	1.52E-15
12.54	1.52E-15
12.55	1.52E-15
12.56	1.52E-15
12.57	1.52E-15
