//1	2	0	1	1	0	0.0	0
//Energy[eV]	XS[cm2]
17.5	1.34632E-15
17.52	1.34456E-15
17.54	1.3428E-15
17.56	1.34103E-15
17.58	1.33926E-15
17.6	1.33749E-15
17.62	1.33571E-15
17.64	1.33394E-15
17.66	1.33216E-15
17.68	1.33038E-15
17.7	1.3286E-15
17.72	1.32681E-15
17.74	1.32502E-15
17.76	1.32323E-15
17.78	1.32144E-15
17.8	1.31964E-15
17.82	1.31785E-15
17.84	1.31605E-15
17.86	1.31425E-15
17.88	1.31244E-15
17.9	1.31064E-15
17.92	1.30883E-15
17.94	1.30702E-15
17.96	1.30521E-15
17.98	1.30339E-15
18	1.30158E-15
18.02	1.29976E-15
18.04	1.29794E-15
18.06	1.29612E-15
18.08	1.29429E-15
18.1	1.29247E-15
18.12	1.29064E-15
18.14	1.28881E-15
18.16	1.28699E-15
18.18	1.28516E-15
18.2	1.28333E-15
18.22	1.28151E-15
18.24	1.27968E-15
18.26	1.27785E-15
18.28	1.27603E-15
18.3	1.2742E-15
18.32	1.27238E-15
18.34	1.27056E-15
18.36	1.26874E-15
18.38	1.26692E-15
18.4	1.26511E-15
18.42	1.2633E-15
18.44	1.26149E-15
18.46	1.25968E-15
18.48	1.25788E-15
18.5	1.25608E-15
18.52	1.25428E-15
18.54	1.25249E-15
18.56	1.2507E-15
18.58	1.24892E-15
18.6	1.24714E-15
18.62	1.24536E-15
18.64	1.24359E-15
18.66	1.24183E-15
18.68	1.24007E-15
18.7	1.23831E-15
18.72	1.23657E-15
18.74	1.23483E-15
18.76	1.23309E-15
18.78	1.23136E-15
18.8	1.22964E-15
18.82	1.22792E-15
18.84	1.22622E-15
18.86	1.22452E-15
18.88	1.22282E-15
18.9	1.22114E-15
18.92	1.21946E-15
18.94	1.21779E-15
18.96	1.21613E-15
18.98	1.21448E-15
19	1.21284E-15
19.02	1.21121E-15
19.04	1.20959E-15
19.06	1.20797E-15
19.08	1.20637E-15
19.1	1.20477E-15
19.12	1.20319E-15
19.14	1.20162E-15
19.16	1.20006E-15
19.18	1.19851E-15
19.2	1.19697E-15
19.22	1.19544E-15
19.24	1.19392E-15
19.26	1.19241E-15
19.28	1.19092E-15
19.3	1.18944E-15
19.32	1.18797E-15
19.34	1.18652E-15
19.36	1.18507E-15
19.38	1.18365E-15
19.4	1.18223E-15
19.42	1.18083E-15
19.44	1.17944E-15
19.46	1.17806E-15
19.48	1.1767E-15
19.5	1.17536E-15
19.52	1.17402E-15
19.54	1.17271E-15
19.56	1.1714E-15
19.58	1.17012E-15
19.6	1.16885E-15
19.62	1.16759E-15
19.64	1.16635E-15
19.66	1.16513E-15
19.68	1.16392E-15
19.7	1.16273E-15
19.72	1.16155E-15
19.74	1.16039E-15
19.76	1.15925E-15
19.78	1.15813E-15
19.8	1.15702E-15
19.82	1.15593E-15
19.84	1.15486E-15
19.86	1.15381E-15
19.88	1.15277E-15
19.9	1.15175E-15
19.92	1.15076E-15
19.94	1.14978E-15
19.96	1.14882E-15
19.98	1.14787E-15
20	1.14695E-15
20.02	1.14605E-15
20.04	1.14517E-15
20.06	1.1443E-15
20.08	1.14346E-15
20.1	1.14263E-15
20.12	1.14182E-15
20.14	1.14103E-15
20.16	1.14026E-15
20.18	1.13951E-15
20.2	1.13877E-15
20.22	1.13805E-15
20.24	1.13735E-15
20.26	1.13667E-15
20.28	1.136E-15
20.3	1.13535E-15
20.32	1.13471E-15
20.34	1.13409E-15
20.36	1.13349E-15
20.38	1.1329E-15
20.4	1.13233E-15
20.42	1.13177E-15
20.44	1.13123E-15
20.46	1.1307E-15
20.48	1.13019E-15
20.5	1.12969E-15
20.52	1.12921E-15
20.54	1.12874E-15
20.56	1.12828E-15
20.58	1.12784E-15
20.6	1.12741E-15
20.62	1.12699E-15
20.64	1.12659E-15
20.66	1.1262E-15
20.68	1.12582E-15
20.7	1.12545E-15
20.72	1.1251E-15
20.74	1.12476E-15
20.76	1.12443E-15
20.78	1.12411E-15
20.8	1.1238E-15
20.82	1.12351E-15
20.84	1.12322E-15
20.86	1.12295E-15
20.88	1.12269E-15
20.9	1.12243E-15
20.92	1.12219E-15
20.94	1.12196E-15
20.96	1.12173E-15
20.98	1.12152E-15
21	1.12131E-15
21.02	1.12112E-15
21.04	1.12093E-15
21.06	1.12075E-15
21.08	1.12058E-15
21.1	1.12042E-15
21.12	1.12027E-15
21.14	1.12012E-15
21.16	1.11998E-15
21.18	1.11985E-15
21.2	1.11973E-15
21.22	1.11961E-15
21.24	1.11951E-15
21.26	1.1194E-15
21.28	1.11931E-15
21.3	1.11922E-15
21.32	1.11913E-15
21.34	1.11906E-15
21.36	1.11899E-15
21.38	1.11892E-15
21.4	1.11886E-15
21.42	1.1188E-15
21.44	1.11875E-15
21.46	1.11871E-15
21.48	1.11866E-15
21.5	1.11863E-15
21.52	1.11859E-15
21.54	1.11857E-15
21.56	1.11854E-15
21.58	1.11852E-15
21.6	1.1185E-15
21.62	1.11848E-15
21.64	1.11847E-15
21.66	1.11846E-15
21.68	1.11845E-15
21.7	1.11845E-15
21.72	1.11844E-15
21.74	1.11844E-15
21.76	1.11844E-15
